"studyDbId","studyName","studyDescription","trialType","breedingProgramDbId","breedingProgramName","breedingProgramDescription","studyYear","studyDesign","locationDbId","locationName","plantingDate","harvestDate","plotWidth","plotLength","plantsPerPlot","numberBlocks","numberReps","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","folderDbId","folderName","folderDescription","managementFactors"
4825,"18pyt60highTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Preliminary Yield Trial (60 clones) in Ibadan 2018/2019 Breeding Season ","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",3,"Ibadan","2018-August-01","2019-August-01",1,4,NA,6,2,0.048,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4550,"18pyt61highTCUB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (61 clones) in Ubiaja 2018/2019 Breeding Season fast tracked from 17seedlingnurseryIB","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-August-17","2019-August-17",1,4,NA,3,2,0.0488,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
4729,"18pyt64highTCIK","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Preliminary Yield Trial (64 clones) in Ikenne 2018/2019 Breeding Season ","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",32,"Ikenne","2018-August-09","2019-August-09",1,8,NA,7,2,0.1024,"no","no",4194,"18_Ikenne",NA," No ManagementFactor: "
4551,"18pyt72highTCUB","Assessment of Varieties of Cassava for high yield, disease resistance and high total carotenoid retention in an Advanced Yield Trial (72 clones) in Ubiaja 2018/2019 Breeding Season fast tracked from 17seedlingnurseryIK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-September-06","2019-September-06",1,4,NA,4,2,0.056,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
4826,"18pyt88highTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Preliminary Yield Trial (88 clones) in Ibadan 2018/2019 Breeding Season advanced from 17seedlingnurseryIB.","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",3,"Ibadan","2018-August-01","2019-August-01",1,4,NA,8,2,0.0704,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
4547,"18pyt8pdUB","Assessment of Varieties of Cassava for high yield, disease resistance and pound ability in an Preliminary Yield Trial (08 clones)  in Ubiaja 2018/2019 Breeding Season","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-August-30","2019-August-30",1,8,NA,2,2,0.0128,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
4427,"18uyt10mixedUB","Assessment of Varieties of Cassava for high yield, high dry matter and disease resistance using Uniform Yield Trial (10 clones) in Ubiaja 2018/2019 Breeding Season advanced from 17ncrp16wrtUB and 17ncrp16yrtUB","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-August-15","2019-August-15",6,5.5,NA,3,3,0.1008,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
4428,"18uyt10wrtUB","Assessment of White root varieties of Cassava for high yield, high dry matter and disease resistance using Uniform Yield Trial (10 clones) in Ubiaja 2018/2019 Breeding Season","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-June-22","2019-June-22",6,5.5,NA,3,3,0.1008,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
7010,"18uyt10wrtrepeatMK","Assessment of White root varieties of Cassava for high yield, high dry matter and disease resistance using Uniform yeild Trial (10 clones) in Mokwa 2018/2019 Breeding Season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",8,"Mokwa","2018-June-22","2019-June-22",6,5.5,NA,2,3,0.1008,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
7012,"18uyt12ppdIB","Postharvest physiological deterioration (PPD) of Cassava Varieties using Uniform Yield Trial(12 clones)  in Ibadan 2018/2019 Breeding Season","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",3,"Ibadan","2018-January-05","2019-January-05",6,5.5,NA,9,3,0.121,"no","no",3629,"18_Ibadan",NA," No ManagementFactor: "
7011,"18uyt13selMK","Assessment of cassava varieties  for high yield, high dry matter and disease resistance using Uniform yeild Trial (13 clones) in Mokwa 2018/2019 Breeding Season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"RCBD",8,"Mokwa","2018-August-15","2019-August-15",6,5.5,NA,2,3,0.17472,"no","no",4101,"18_Mokwa",NA," No ManagementFactor: "
4549,"18uyt8pdUB","Assessment of Varieties of Cassava for high yield, disease resistance and pound ability in an Uniform Yield Trial (08 clones)  in Ubiaja 2018/2019 Breeding Season advanced from 17ayt16pdIB ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2018,"Alpha",5,"Ubiaja","2018-August-15","2019-August-15",6,5.5,NA,3,3,0.08064,"no","no",3821,"18_Ubiaja",NA," No ManagementFactor: "
6625,"19.CASS.PYT.52.IK","Preliminary Yield Trial using 52 accession in Ikenne selected from 18.CASS.PYT.52.IB from 2018.cass.pyt52.IK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",32,"Ikenne","2019-June-25",NA,3,5.5,NA,2,2,0.175,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6365,"19.CIAT_Harvestplus.SN.IB","19.CIAT_Harvestplus.SN.IB ","genetic_gain_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",3,"Ibadan","2019-March-04","2020-March-04",0.25,10,NA,1,1,0.724,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6660,"19.CMSSurveyVarieties.AYT.33.IB","CMS survey popular variety characterization experiment using 33 clones in Breeding season 2019-20 at Ibadan from survey,c1andc2.IB","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-April-29",NA,4,4,NA,6,2,0.106,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6731,"19.CMSSurveyVarieties.AYT.33.ON","CMS survey popular variety characterization experiment using 33 clones in Breeding season 2019-20 at onne ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",9,"Onne","2019-May-25",NA,4,4,NA,6,2,0.106,"no","no",6016,"19_Onne",NA," No ManagementFactor: "
6610,"19.CMSSurveyVarieties.AYT.40.AB","CMS survey popular variety characterization experiment using 40 clones in Breeding season 2019-20 at Abuja from Survey,c1,c2.AB","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",35,"Abuja","2019-August-14",NA,3,5.5,NA,4,1,0.055,"no","no",6258,"19_Abuja",NA," No ManagementFactor: "
7028,"19.CMSSurveyVarieties.AYT33.IK","CMS survey popular variety characterization experiment using 33 clones in Breeding season 2019-20 at Ikenne ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",32,"Ikenne","2019-October-17",NA,4,4,NA,6,2,0.106,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6656,"19.East-africa.PYT.16.AG","Preliminary Yiled trail from east african clones (16) in 2019-2020 breeding season at  Ago-owu","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",196,"Ago-Owu",NA,NA,NA,NA,NA,4,2,NA,"no","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
7620,"19.East-africa.PYT.16.MK","Preliminary yeild trial using 16 clones from East-africa. in Mokwa for breeding season 2019-2020","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",8,"Mokwa",NA,NA,NA,NA,NA,4,2,NA,"no","no",6231,"19_Mokwa",NA," No ManagementFactor: "
7621,"19.East-africa.PYT.16.UB","Preliminary yeild trial using 16 clones from East-africa. in Ubiaja for breeding season 2019-2020","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",5,"Ubiaja",NA,NA,NA,NA,NA,4,2,NA,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
7430,"19.GS.C1.C2.C3.AYT.42.AG","Genomic selection trial from C1, C2, C3 in an advanced yield trial in Ubiaja for 2019-2020 breeding season selected from gensel.c1.uyt26.uyt26.pyt60&ayt28.AG ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",196,"Ago-Owu","2019-July-09","2020-July-02",NA,NA,NA,3,3,NA,"no","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
6893,"19.GS.C1.C2.C3.AYT.42.UB","Genomic selection trial from C1, C2, C3 in an advanced yield trial in Ubiaja for 2019-2020 breeding season selected from gensel.c1.uyt26.uyt26.pyt60&ayt28.UB ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",5,"Ubiaja","2019-July-09","2020-July-20",4,4,NA,3,3,0.202,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6611,"19.GS.C1.C2.C3.SelGain.AB","SelGain trial  in Abuja in 2019/2020 Breeding season ","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",35,"Abuja","2019-August-14",NA,3,5.5,NA,1,1,0.067,"no","no",6258,"19_Abuja",NA," No ManagementFactor: "
6612,"19.GS.C2.UYT.36.setA.AB","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Abuja for 2019-20 breeding season from 2016gensel.c2.ayts.AB","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",35,"Abuja","2019-June-19","2020-July-28",2,4,NA,6,2,0.058,"no","no",6258,"19_Abuja",NA," No ManagementFactor: "
6636,"19.GS.C2.UYT.36.setA.AG","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ago-owu for 2019-20 breeding season from 2016gensel.c2.ayts.AG","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",196,"Ago-Owu","2019-June-01","2020-June-01",2,4,NA,6,2,0.058,"no","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
6631,"19.GS.C2.UYT.36.setA.IB","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ibadan for 2019-20 breeding season from 2016gensel.c2.ayts.IB","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",3,"Ibadan","2019-May-16","2020-April-20",2,4,NA,6,2,0.058,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6626,"19.GS.C2.UYT.36.setA.IK","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",32,"Ikenne","2019-June-01","2020-June-15",2,4,NA,6,2,0.058,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6621,"19.GS.C2.UYT.36.setA.MK","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Mokwa for 2019-20 breeding season from ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",8,"Mokwa","2019-June-27","2020-June-27",2,4,NA,6,2,0.058,"no","no",6231,"19_Mokwa",NA," No ManagementFactor: "
6615,"19.GS.C2.UYT.36.setA.ON","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Onne for 2019-20 breeding season 2016.gs.c2.ayts.AG
","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",9,"Onne","2019-April-10","2020-July-28",2,4,NA,6,2,0.058,"no","no",6016,"19_Onne",NA," No ManagementFactor: "
6605,"19.GS.C2.UYT.36.setA.UB","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Ubiaja for 2019-20 breeding season from 2016gensel.c2.ayts.UB","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",5,"Ubiaja","2019-June-01","2020-June-04",2,4,NA,6,2,0.058,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6732,"19.GS.C2.UYT.36.setA.ZA","Genomic selection cycle 2 Uniform Yield Trial Set A using 36 accessions in Zaria for 2019-20 breeding season","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",6,"Zaria","2019-June-24","2020-August-04",2,4,NA,2,2,0.058,"no","no",6260,"19_Zaria",NA," No ManagementFactor: "
6613,"19.GS.C2.UYT.36.setB.AB","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Abuja for 2019-20 breeding season from 2016gensel.c2.ayts.AB","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",35,"Abuja","2019-June-19","2020-July-30",2,4,NA,6,2,0.058,"no","no",6258,"19_Abuja",NA," No ManagementFactor: "
6637,"19.GS.C2.UYT.36.setB.AG","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ago-owu for 2019-20 breeding season from 2016gensel.c2.ayts.AG","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",196,"Ago-Owu","2019-June-01","2020-June-24",2,4,NA,6,2,0.058,"no","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
6632,"19.GS.C2.UYT.36.setB.IB","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ibadan for 2019-20 breeding season from 2016gensel.c2.ayts.IB","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-May-16","2020-April-28",2,4,NA,6,2,0.058,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6627,"19.GS.C2.UYT.36.setB.IK","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ikenne for 2019-20 breeding season from 2016gensel.c2.ayts.IK","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",32,"Ikenne","2019-June-01","2020-June-17",2,4,NA,6,2,0.058,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6622,"19.GS.C2.UYT.36.setB.MK","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Mokwa for 2019-20 breeding season from ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",8,"Mokwa","2019-June-27","2020-May-18",2,4,NA,6,2,0.058,"no","no",6231,"19_Mokwa",NA," No ManagementFactor: "
6616,"19.GS.C2.UYT.36.setB.ON","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Onne for 2019-20 breeding season 2016.gs.c2.ayts.AG","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",9,"Onne","2019-April-10","2020-July-30",2,4,NA,6,2,0.058,"no","no",6016,"19_Onne",NA," No ManagementFactor: "
6606,"19.GS.C2.UYT.36.setB.UB","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Ubiaja for 2019-20 breeding season from 2016gensel.c2.ayts.UB","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",5,"Ubiaja","2019-June-01","2020-June-08",2,4,NA,6,2,0.058,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
7715,"19.GS.C2.UYT.36.setB.ZA","Genomic selection cycle 2 Uniform Yield Trial Set B using 36 accessions in Zaria for 2019-20 breeding season ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",6,"Zaria","2019-June-24","2020-August-06",NA,NA,NA,6,2,NA,"no","no",6260,"19_Zaria",NA," No ManagementFactor: "
6638,"19.GS.C3.AYT.20.EB.AG","Genomic selection cycle 3 Advanced Yield Trial for early bulking using 20 accessions in Ago-owu for 2019-20 breeding season from 2017gensel.c3b.ayt40.ib","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",196,"Ago-Owu","2019-May-25","2020-June-16",4,4,NA,6,3,0.12,"no","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
6718,"19.GS.C3.AYT.20.EB.IK","Genomic selection cycle 3 Advanced Yield Trial for early bulking using 20 accessions in Ikenne for 2019-20 breeding season from 2017gensel.c3b.ayt40.ib","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",32,"Ikenne","2019-May-25",NA,4,5,NA,6,3,0.12,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6624,"19.GS.C3.AYT.20.EB.MK","Genomic selection cycle 3 Advanced Yield Trial for early bulking using 20 accessions in Mokwa for 2019-20 breeding season from 2017gensel.c3b.ayt40.ib","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",8,"Mokwa","2019-June-12","2020-June-29",4,4,NA,6,3,0.12,"no","no",6231,"19_Mokwa",NA," No ManagementFactor: "
6607,"19.GS.C3.AYT.20.EB.UB","Genomic selection cycle 3 Advanced Yield Trial for early bulking using 20 accessions in Ubiaja for 2019-20 breeding season from 2017gensel.c3b.ayt40.ib","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",5,"Ubiaja","2019-May-28","2020-June-08",4,4,NA,6,3,0.12,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6542,"19.GS.C3.UYT.28.AG","Assessment of top selections in Ikenne 2019-2020 breeding season selected from 2018-2019 cycle 3 AYT30, AYT35 and UYT36 trials harvested in Ikenne, Mokwa, Ubiaja, and Onne for agronomic and quality traits","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"CRD",196,"Ago-Owu","2019-September-22","2020-September-22",6,4.5,NA,6,3,0.242,"no","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
6889,"19.GS.C3.UYT.28.IK","Assessment of top selections in Ikenne 2019-2020 breeding season selected from 2018-2019 cycle 3 AYT30, AYT35 and UYT36 trials harvested in Ikenne, Mokwa, Ubiaja, and Onne for agronomic and quality traits ","Uniform Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",32,"Ikenne","2019-September-22","2020-August-17",6,4.5,NA,12,3,0.242,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6639,"19.GS.C3B.AYT.21.PD.AG","Genomic selection cycle 3 set B Advanced Yield Trial for poundability using 21 accessions in Ago-Owu for 2019-20 breeding season from 2017gensel.c3b.pyt45.ib","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",196,"Ago-Owu","2019-May-25","2020-June-18",4,4,NA,9,3,0.126,"no","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
